collection_name,level_name,level_width,level_height,layout,num_boxes,sokobanonline__likes,sokobanonline__dislikes,sokobanonline__num_played,sokobanonline__num_solved,sokobanonline__uniquely_solved,sokobanonline__shortest_solution,sokobanonline__top_solutions,level_area,sokobanonline__shortest,sokobanonline__solve_rate,sokobanonline__top_solutions_flattened,sokobanonline__reaction_rate,sokobanonline__likes_rate,sokobanonline__likes_perc,sokobanonline__dislikes_rate,sokobanonline__dislikes_perc,enjoyment_cat,difficulty_cat,shortestPath_cat
Sokogen-990602-Levels,35,8,6,"['######', '#@ * ###', '# #    #', '#.$$.# #', '#      #', '########']",3,6,0,111,93,81,53,"[{'ranked': 1, 'steps': 53, 'num_players': 48}, {'ranked': 2, 'steps': 55, 'num_players': 3}, {'ranked': 3, 'steps': 57, 'num_players': 1}, {'ranked': 4, 'steps': 59, 'num_players': 1}, {'ranked': 5, 'steps': 61, 'num_players': 12}, {'ranked': 6, 'steps': 63, 'num_players': 9}, {'ranked': 7, 'steps': 65, 'num_players': 3}, {'ranked': 8, 'steps': 67, 'num_players': 2}, {'ranked': 9, 'steps': 69, 'num_players': 1}, {'ranked': 10, 'steps': 71, 'num_players': 1}]",48,53,0.8378378378378378,"[53, 53, 53, 53, 53, 53, 53, 53, 53, 53, 53, 53, 53, 53, 53, 53, 53, 53, 53, 53, 53, 53, 53, 53, 53, 53, 53, 53, 53, 53, 53, 53, 53, 53, 53, 53, 53, 53, 53, 53, 53, 53, 53, 53, 53, 53, 53, 53, 55, 55, 55, 57, 59, 61, 61, 61, 61, 61, 61, 61, 61, 61, 61, 61, 61, 63, 63, 63, 63, 63, 63, 63, 63, 63, 65, 65, 65, 67, 67, 69, 71]",0.05405405405405406,0.05405405405405406,1.0,0.0,0.0,high,easy,long
Sokogen-990602-Levels,36,8,7,"['#######', '#@ .. ##', '# $ #  #', '# #$$  #', '#   #  #', '#.  #  #', '########']",3,4,0,164,117,79,59,"[{'ranked': 1, 'steps': 59, 'num_players': 32}, {'ranked': 2, 'steps': 61, 'num_players': 16}, {'ranked': 3, 'steps': 63, 'num_players': 6}, {'ranked': 4, 'steps': 65, 'num_players': 5}, {'ranked': 5, 'steps': 67, 'num_players': 6}, {'ranked': 6, 'steps': 69, 'num_players': 9}, {'ranked': 7, 'steps': 71, 'num_players': 7}, {'ranked': 8, 'steps': 73, 'num_players': 5}, {'ranked': 9, 'steps': 75, 'num_players': 7}, {'ranked': 10, 'steps': 77, 'num_players': 5}]",56,59,0.7134146341463414,"[59, 59, 59, 59, 59, 59, 59, 59, 59, 59, 59, 59, 59, 59, 59, 59, 59, 59, 59, 59, 59, 59, 59, 59, 59, 59, 59, 59, 59, 59, 59, 59, 61, 61, 61, 61, 61, 61, 61, 61, 61, 61, 61, 61, 61, 61, 61, 61, 63, 63, 63, 63, 63, 63, 65, 65, 65, 65, 65, 67, 67, 67, 67, 67, 67, 69, 69, 69, 69, 69, 69, 69, 69, 69, 71, 71, 71, 71, 71, 71, 71, 73, 73, 73, 73, 73, 75, 75, 75, 75, 75, 75, 75, 77, 77, 77, 77, 77]",0.024390243902439025,0.024390243902439025,1.0,0.0,0.0,low,hard,long
Sokogen-990602-Levels,38,8,6,"['#####', '#. .####', '#$$    #', '#@$#   #', '# .    #', '########']",3,5,0,127,86,79,75,"[{'ranked': 1, 'steps': 75, 'num_players': 50}, {'ranked': 2, 'steps': 77, 'num_players': 11}, {'ranked': 3, 'steps': 79, 'num_players': 7}, {'ranked': 4, 'steps': 81, 'num_players': 2}, {'ranked': 5, 'steps': 83, 'num_players': 2}, {'ranked': 6, 'steps': 85, 'num_players': 1}, {'ranked': 7, 'steps': 87, 'num_players': 1}, {'ranked': 8, 'steps': 89, 'num_players': 1}, {'ranked': 9, 'steps': 91, 'num_players': 3}, {'ranked': 10, 'steps': 93, 'num_players': 2}]",48,75,0.6771653543307087,"[75, 75, 75, 75, 75, 75, 75, 75, 75, 75, 75, 75, 75, 75, 75, 75, 75, 75, 75, 75, 75, 75, 75, 75, 75, 75, 75, 75, 75, 75, 75, 75, 75, 75, 75, 75, 75, 75, 75, 75, 75, 75, 75, 75, 75, 75, 75, 75, 75, 75, 77, 77, 77, 77, 77, 77, 77, 77, 77, 77, 77, 79, 79, 79, 79, 79, 79, 79, 81, 81, 83, 83, 85, 87, 89, 91, 91, 91, 93, 93]",0.03937007874015748,0.03937007874015748,1.0,0.0,0.0,high,hard,long
Sokogen-990602-Levels,39,9,7,"['######', '#    #', '# ## ##', '# . * ###', '## $ *  #', ' #  #  @#', ' ########']",3,5,0,111,88,78,60,"[{'ranked': 1, 'steps': 60, 'num_players': 47}, {'ranked': 2, 'steps': 62, 'num_players': 15}, {'ranked': 3, 'steps': 64, 'num_players': 8}, {'ranked': 4, 'steps': 66, 'num_players': 3}, {'ranked': 5, 'steps': 68, 'num_players': 1}, {'ranked': 6, 'steps': 70, 'num_players': 1}, {'ranked': 7, 'steps': 72, 'num_players': 2}, {'ranked': 8, 'steps': 80, 'num_players': 2}, {'ranked': 9, 'steps': 82, 'num_players': 1}, {'ranked': 10, 'steps': 84, 'num_players': 1}]",63,60,0.7927927927927928,"[60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 62, 62, 62, 62, 62, 62, 62, 62, 62, 62, 62, 62, 62, 62, 62, 64, 64, 64, 64, 64, 64, 64, 64, 66, 66, 66, 68, 70, 72, 72, 80, 80, 82, 84]",0.04504504504504504,0.04504504504504504,1.0,0.0,0.0,high,easy,long
Sokogen-990602-Levels,40,8,6,"['######', '#    ###', '# @#$  #', '# *.$  #', '# . #  #', '########']",3,5,0,148,96,77,75,"[{'ranked': 1, 'steps': 75, 'num_players': 43}, {'ranked': 2, 'steps': 77, 'num_players': 6}, {'ranked': 3, 'steps': 79, 'num_players': 22}, {'ranked': 4, 'steps': 81, 'num_players': 8}, {'ranked': 5, 'steps': 83, 'num_players': 5}, {'ranked': 6, 'steps': 91, 'num_players': 1}, {'ranked': 7, 'steps': 93, 'num_players': 1}, {'ranked': 8, 'steps': 95, 'num_players': 1}, {'ranked': 9, 'steps': 97, 'num_players': 1}, {'ranked': 10, 'steps': 99, 'num_players': 5}]",48,75,0.6486486486486487,"[75, 75, 75, 75, 75, 75, 75, 75, 75, 75, 75, 75, 75, 75, 75, 75, 75, 75, 75, 75, 75, 75, 75, 75, 75, 75, 75, 75, 75, 75, 75, 75, 75, 75, 75, 75, 75, 75, 75, 75, 75, 75, 75, 77, 77, 77, 77, 77, 77, 79, 79, 79, 79, 79, 79, 79, 79, 79, 79, 79, 79, 79, 79, 79, 79, 79, 79, 79, 79, 79, 79, 81, 81, 81, 81, 81, 81, 81, 81, 83, 83, 83, 83, 83, 91, 93, 95, 97, 99, 99, 99, 99, 99]",0.033783783783783786,0.033783783783783786,1.0,0.0,0.0,high,hard,long
Sokogen-990602-Levels,41,9,7,"['######', '#    #', '# ## ##', '# .$@.###', '## $$   #', ' #  #.  #', ' ########']",3,5,0,158,112,73,45,"[{'ranked': 1, 'steps': 45, 'num_players': 32}, {'ranked': 2, 'steps': 47, 'num_players': 7}, {'ranked': 3, 'steps': 48, 'num_players': 2}, {'ranked': 4, 'steps': 49, 'num_players': 10}, {'ranked': 5, 'steps': 51, 'num_players': 6}, {'ranked': 6, 'steps': 53, 'num_players': 1}, {'ranked': 7, 'steps': 55, 'num_players': 2}, {'ranked': 8, 'steps': 57, 'num_players': 3}, {'ranked': 9, 'steps': 65, 'num_players': 3}, {'ranked': 10, 'steps': 66, 'num_players': 1}]",63,45,0.7088607594936709,"[45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 47, 47, 47, 47, 47, 47, 47, 48, 48, 49, 49, 49, 49, 49, 49, 49, 49, 49, 49, 51, 51, 51, 51, 51, 51, 53, 55, 55, 57, 57, 57, 65, 65, 65, 66]",0.03164556962025317,0.03164556962025317,1.0,0.0,0.0,high,hard,short
Sokogen-990602-Levels,44,7,6,"['#######', '###+ ##', '#  $$ #', '# #$  #', '#.   .#', '#######']",3,6,0,145,106,80,29,"[{'ranked': 1, 'steps': 29, 'num_players': 42}, {'ranked': 2, 'steps': 30, 'num_players': 1}, {'ranked': 3, 'steps': 31, 'num_players': 20}, {'ranked': 4, 'steps': 32, 'num_players': 1}, {'ranked': 5, 'steps': 33, 'num_players': 3}, {'ranked': 6, 'steps': 35, 'num_players': 4}, {'ranked': 7, 'steps': 36, 'num_players': 1}, {'ranked': 8, 'steps': 39, 'num_players': 1}, {'ranked': 9, 'steps': 40, 'num_players': 1}, {'ranked': 10, 'steps': 41, 'num_players': 4}]",42,29,0.7310344827586207,"[29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 30, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 32, 33, 33, 33, 35, 35, 35, 35, 36, 39, 40, 41, 41, 41, 41]",0.041379310344827586,0.041379310344827586,1.0,0.0,0.0,high,easy,short
Sokogen-990602-Levels,45,8,6,"['######', '#@ .####', '# * $  #', '# $# # #', '#   .  #', '########']",3,4,0,146,104,75,57,"[{'ranked': 1, 'steps': 57, 'num_players': 34}, {'ranked': 2, 'steps': 59, 'num_players': 4}, {'ranked': 3, 'steps': 61, 'num_players': 15}, {'ranked': 4, 'steps': 63, 'num_players': 6}, {'ranked': 5, 'steps': 65, 'num_players': 1}, {'ranked': 6, 'steps': 67, 'num_players': 4}, {'ranked': 7, 'steps': 69, 'num_players': 2}, {'ranked': 8, 'steps': 71, 'num_players': 10}, {'ranked': 9, 'steps': 73, 'num_players': 13}, {'ranked': 10, 'steps': 75, 'num_players': 3}]",48,57,0.7123287671232876,"[57, 57, 57, 57, 57, 57, 57, 57, 57, 57, 57, 57, 57, 57, 57, 57, 57, 57, 57, 57, 57, 57, 57, 57, 57, 57, 57, 57, 57, 57, 57, 57, 57, 57, 59, 59, 59, 59, 61, 61, 61, 61, 61, 61, 61, 61, 61, 61, 61, 61, 61, 61, 61, 63, 63, 63, 63, 63, 63, 65, 67, 67, 67, 67, 69, 69, 71, 71, 71, 71, 71, 71, 71, 71, 71, 71, 73, 73, 73, 73, 73, 73, 73, 73, 73, 73, 73, 73, 73, 75, 75, 75]",0.0273972602739726,0.0273972602739726,1.0,0.0,0.0,low,hard,long
Sokogen-990602-Levels,46,7,7,"['#######', '##  ###', '## .$ #', '# $$  #', '# #. .#', '#@  ###', '#######']",3,5,0,122,91,77,48,"[{'ranked': 1, 'steps': 48, 'num_players': 48}, {'ranked': 2, 'steps': 50, 'num_players': 2}, {'ranked': 3, 'steps': 52, 'num_players': 1}, {'ranked': 4, 'steps': 54, 'num_players': 2}, {'ranked': 5, 'steps': 56, 'num_players': 2}, {'ranked': 6, 'steps': 58, 'num_players': 1}, {'ranked': 7, 'steps': 62, 'num_players': 1}, {'ranked': 8, 'steps': 64, 'num_players': 1}, {'ranked': 9, 'steps': 68, 'num_players': 1}, {'ranked': 10, 'steps': 70, 'num_players': 1}]",49,48,0.7459016393442623,"[48, 48, 48, 48, 48, 48, 48, 48, 48, 48, 48, 48, 48, 48, 48, 48, 48, 48, 48, 48, 48, 48, 48, 48, 48, 48, 48, 48, 48, 48, 48, 48, 48, 48, 48, 48, 48, 48, 48, 48, 48, 48, 48, 48, 48, 48, 48, 48, 50, 50, 52, 54, 54, 56, 56, 58, 62, 64, 68, 70]",0.040983606557377046,0.040983606557377046,1.0,0.0,0.0,high,easy,long
Sokogen-990602-Levels,47,9,7,"['######', '#    #', '# ##*##', '#   * ###', '##   $  #', ' # @#.  #', ' ########']",3,6,0,155,88,71,52,"[{'ranked': 1, 'steps': 52, 'num_players': 40}, {'ranked': 2, 'steps': 54, 'num_players': 2}, {'ranked': 3, 'steps': 56, 'num_players': 3}, {'ranked': 4, 'steps': 58, 'num_players': 2}, {'ranked': 5, 'steps': 60, 'num_players': 1}, {'ranked': 6, 'steps': 62, 'num_players': 1}, {'ranked': 7, 'steps': 68, 'num_players': 1}, {'ranked': 8, 'steps': 72, 'num_players': 1}, {'ranked': 9, 'steps': 80, 'num_players': 2}, {'ranked': 10, 'steps': 82, 'num_players': 1}]",63,52,0.567741935483871,"[52, 52, 52, 52, 52, 52, 52, 52, 52, 52, 52, 52, 52, 52, 52, 52, 52, 52, 52, 52, 52, 52, 52, 52, 52, 52, 52, 52, 52, 52, 52, 52, 52, 52, 52, 52, 52, 52, 52, 52, 54, 54, 56, 56, 56, 58, 58, 60, 62, 68, 72, 80, 80, 82]",0.03870967741935484,0.03870967741935484,1.0,0.0,0.0,high,hard,long
Sokogen-990602-Levels,49,8,6,"['########', '##@  ###', '#.$*$  #', '# #   .#', '#    ###', '########']",3,5,0,153,88,64,55,"[{'ranked': 1, 'steps': 55, 'num_players': 27}, {'ranked': 2, 'steps': 57, 'num_players': 20}, {'ranked': 3, 'steps': 59, 'num_players': 1}, {'ranked': 4, 'steps': 65, 'num_players': 2}, {'ranked': 5, 'steps': 67, 'num_players': 1}, {'ranked': 6, 'steps': 69, 'num_players': 9}, {'ranked': 7, 'steps': 71, 'num_players': 10}, {'ranked': 8, 'steps': 73, 'num_players': 3}, {'ranked': 9, 'steps': 79, 'num_players': 4}, {'ranked': 10, 'steps': 81, 'num_players': 4}]",48,55,0.5751633986928104,"[55, 55, 55, 55, 55, 55, 55, 55, 55, 55, 55, 55, 55, 55, 55, 55, 55, 55, 55, 55, 55, 55, 55, 55, 55, 55, 55, 57, 57, 57, 57, 57, 57, 57, 57, 57, 57, 57, 57, 57, 57, 57, 57, 57, 57, 57, 57, 59, 65, 65, 67, 69, 69, 69, 69, 69, 69, 69, 69, 69, 71, 71, 71, 71, 71, 71, 71, 71, 71, 71, 73, 73, 73, 79, 79, 79, 79, 81, 81, 81, 81]",0.032679738562091505,0.032679738562091505,1.0,0.0,0.0,high,hard,long
Sokogen-990602-Levels,52,7,7,"[' #####', '##@  ##', '# $*$ #', '#.  # #', '# #.  #', '#    ##', '######']",3,3,0,138,83,53,64,"[{'ranked': 1, 'steps': 64, 'num_players': 22}, {'ranked': 2, 'steps': 68, 'num_players': 6}, {'ranked': 3, 'steps': 70, 'num_players': 5}, {'ranked': 4, 'steps': 72, 'num_players': 3}, {'ranked': 5, 'steps': 74, 'num_players': 5}, {'ranked': 6, 'steps': 76, 'num_players': 3}, {'ranked': 7, 'steps': 78, 'num_players': 3}, {'ranked': 8, 'steps': 80, 'num_players': 2}, {'ranked': 9, 'steps': 82, 'num_players': 4}, {'ranked': 10, 'steps': 84, 'num_players': 3}]",49,64,0.6014492753623188,"[64, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64, 68, 68, 68, 68, 68, 68, 70, 70, 70, 70, 70, 72, 72, 72, 74, 74, 74, 74, 74, 76, 76, 76, 78, 78, 78, 80, 80, 82, 82, 82, 82, 84, 84, 84]",0.021739130434782608,0.021739130434782608,1.0,0.0,0.0,low,hard,long
Sokogen-990602-Levels,53,8,7,"['########', '##  ####', '#+   ###', '# #$   #', '#  $$  #', '##. .###', '########']",3,3,0,144,76,56,51,"[{'ranked': 1, 'steps': 51, 'num_players': 31}, {'ranked': 2, 'steps': 53, 'num_players': 2}, {'ranked': 3, 'steps': 55, 'num_players': 1}, {'ranked': 4, 'steps': 57, 'num_players': 1}, {'ranked': 5, 'steps': 63, 'num_players': 15}, {'ranked': 6, 'steps': 65, 'num_players': 2}, {'ranked': 7, 'steps': 67, 'num_players': 3}, {'ranked': 8, 'steps': 69, 'num_players': 4}, {'ranked': 9, 'steps': 73, 'num_players': 2}, {'ranked': 10, 'steps': 75, 'num_players': 2}]",56,51,0.5277777777777778,"[51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 53, 53, 55, 57, 63, 63, 63, 63, 63, 63, 63, 63, 63, 63, 63, 63, 63, 63, 63, 65, 65, 67, 67, 67, 69, 69, 69, 69, 73, 73, 75, 75]",0.020833333333333332,0.020833333333333332,1.0,0.0,0.0,low,hard,long
Sokogen-990602-Levels,54,9,7,"['######', '#    #', '# ## ##', '#  *. ###', '##$  $  #', ' #. #  @#', ' ########']",3,2,0,114,61,51,92,"[{'ranked': 1, 'steps': 92, 'num_players': 29}, {'ranked': 2, 'steps': 94, 'num_players': 3}, {'ranked': 3, 'steps': 96, 'num_players': 1}, {'ranked': 4, 'steps': 100, 'num_players': 1}, {'ranked': 5, 'steps': 108, 'num_players': 5}, {'ranked': 6, 'steps': 110, 'num_players': 3}, {'ranked': 7, 'steps': 112, 'num_players': 1}, {'ranked': 8, 'steps': 114, 'num_players': 1}, {'ranked': 9, 'steps': 116, 'num_players': 1}, {'ranked': 10, 'steps': 118, 'num_players': 1}]",63,92,0.5350877192982456,"[92, 92, 92, 92, 92, 92, 92, 92, 92, 92, 92, 92, 92, 92, 92, 92, 92, 92, 92, 92, 92, 92, 92, 92, 92, 92, 92, 92, 92, 94, 94, 94, 96, 100, 108, 108, 108, 108, 108, 110, 110, 110, 112, 114, 116, 118]",0.017543859649122806,0.017543859649122806,1.0,0.0,0.0,low,hard,long
Sokogen-990602-Levels,55,7,7,"['#######', '##  .##', '## #$##', '# $  ##', '# # $.#', '# .  @#', '#######']",3,3,0,102,63,61,30,"[{'ranked': 1, 'steps': 30, 'num_players': 46}, {'ranked': 2, 'steps': 32, 'num_players': 1}, {'ranked': 3, 'steps': 34, 'num_players': 1}, {'ranked': 4, 'steps': 40, 'num_players': 1}, {'ranked': 5, 'steps': 44, 'num_players': 4}, {'ranked': 6, 'steps': 48, 'num_players': 1}, {'ranked': 7, 'steps': 52, 'num_players': 1}, {'ranked': 8, 'steps': 54, 'num_players': 1}, {'ranked': 9, 'steps': 56, 'num_players': 2}, {'ranked': 10, 'steps': 58, 'num_players': 1}]",49,30,0.6176470588235294,"[30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 32, 34, 40, 44, 44, 44, 44, 48, 52, 54, 56, 56, 58]",0.029411764705882353,0.029411764705882353,1.0,0.0,0.0,low,hard,short
Sokogen-990602-Levels,58,8,8,"['########', '###  ###', '###   ##', '###$   #', '### .# #', '# *$. @#', '#    ###', '########']",3,5,0,115,75,57,59,"[{'ranked': 1, 'steps': 59, 'num_players': 33}, {'ranked': 2, 'steps': 65, 'num_players': 1}, {'ranked': 3, 'steps': 66, 'num_players': 2}, {'ranked': 4, 'steps': 67, 'num_players': 5}, {'ranked': 5, 'steps': 71, 'num_players': 2}, {'ranked': 6, 'steps': 72, 'num_players': 1}, {'ranked': 7, 'steps': 73, 'num_players': 1}, {'ranked': 8, 'steps': 76, 'num_players': 1}, {'ranked': 9, 'steps': 81, 'num_players': 2}, {'ranked': 10, 'steps': 82, 'num_players': 1}]",64,59,0.6521739130434783,"[59, 59, 59, 59, 59, 59, 59, 59, 59, 59, 59, 59, 59, 59, 59, 59, 59, 59, 59, 59, 59, 59, 59, 59, 59, 59, 59, 59, 59, 59, 59, 59, 59, 65, 66, 66, 67, 67, 67, 67, 67, 71, 71, 72, 73, 76, 81, 81, 82]",0.043478260869565216,0.043478260869565216,1.0,0.0,0.0,high,hard,long
Sokogen-990602-Levels,61,8,6,"['######', '#  .####', '# . $  #', '#  #$# #', '#   .$@#', '########']",3,5,0,119,85,64,53,"[{'ranked': 1, 'steps': 53, 'num_players': 35}, {'ranked': 2, 'steps': 55, 'num_players': 3}, {'ranked': 3, 'steps': 57, 'num_players': 4}, {'ranked': 4, 'steps': 59, 'num_players': 2}, {'ranked': 5, 'steps': 63, 'num_players': 7}, {'ranked': 6, 'steps': 65, 'num_players': 5}, {'ranked': 7, 'steps': 67, 'num_players': 7}, {'ranked': 8, 'steps': 69, 'num_players': 3}, {'ranked': 9, 'steps': 71, 'num_players': 3}, {'ranked': 10, 'steps': 73, 'num_players': 1}]",48,53,0.7142857142857143,"[53, 53, 53, 53, 53, 53, 53, 53, 53, 53, 53, 53, 53, 53, 53, 53, 53, 53, 53, 53, 53, 53, 53, 53, 53, 53, 53, 53, 53, 53, 53, 53, 53, 53, 53, 55, 55, 55, 57, 57, 57, 57, 59, 59, 63, 63, 63, 63, 63, 63, 63, 65, 65, 65, 65, 65, 67, 67, 67, 67, 67, 67, 67, 69, 69, 69, 71, 71, 71, 73]",0.04201680672268908,0.04201680672268908,1.0,0.0,0.0,high,hard,long
Sokogen-990602-Levels,63,8,6,"['######', '#... ###', '# @#$  #', '# $ $  #', '#   #  #', '########']",3,3,0,112,79,60,73,"[{'ranked': 1, 'steps': 73, 'num_players': 35}, {'ranked': 2, 'steps': 74, 'num_players': 2}, {'ranked': 3, 'steps': 75, 'num_players': 2}, {'ranked': 4, 'steps': 76, 'num_players': 1}, {'ranked': 5, 'steps': 77, 'num_players': 6}, {'ranked': 6, 'steps': 78, 'num_players': 6}, {'ranked': 7, 'steps': 79, 'num_players': 1}, {'ranked': 8, 'steps': 80, 'num_players': 4}, {'ranked': 9, 'steps': 81, 'num_players': 1}, {'ranked': 10, 'steps': 82, 'num_players': 5}]",48,73,0.7053571428571429,"[73, 73, 73, 73, 73, 73, 73, 73, 73, 73, 73, 73, 73, 73, 73, 73, 73, 73, 73, 73, 73, 73, 73, 73, 73, 73, 73, 73, 73, 73, 73, 73, 73, 73, 73, 74, 74, 75, 75, 76, 77, 77, 77, 77, 77, 77, 78, 78, 78, 78, 78, 78, 79, 80, 80, 80, 80, 81, 82, 82, 82, 82, 82]",0.026785714285714284,0.026785714285714284,1.0,0.0,0.0,low,hard,long
Sokogen-990602-Levels,64,9,7,"['#######', '#   . ##', '# ##   ##', '#  $*#  #', '##$     #', ' # .#  @#', ' ########']",3,3,0,124,85,57,58,"[{'ranked': 1, 'steps': 58, 'num_players': 29}, {'ranked': 2, 'steps': 60, 'num_players': 4}, {'ranked': 3, 'steps': 62, 'num_players': 1}, {'ranked': 4, 'steps': 64, 'num_players': 1}, {'ranked': 5, 'steps': 66, 'num_players': 1}, {'ranked': 6, 'steps': 68, 'num_players': 2}, {'ranked': 7, 'steps': 76, 'num_players': 1}, {'ranked': 8, 'steps': 80, 'num_players': 3}, {'ranked': 9, 'steps': 84, 'num_players': 1}, {'ranked': 10, 'steps': 86, 'num_players': 3}]",63,58,0.6854838709677419,"[58, 58, 58, 58, 58, 58, 58, 58, 58, 58, 58, 58, 58, 58, 58, 58, 58, 58, 58, 58, 58, 58, 58, 58, 58, 58, 58, 58, 58, 60, 60, 60, 60, 62, 64, 66, 68, 68, 76, 80, 80, 80, 84, 86, 86, 86]",0.024193548387096774,0.024193548387096774,1.0,0.0,0.0,low,hard,long
Sokogen-990602-Levels,65,8,8,"['########', '###  ###', '###   ##', '###.$  #', '###. # #', '#  $$  #', '#  +####', '########']",3,3,0,154,96,59,52,"[{'ranked': 1, 'steps': 52, 'num_players': 21}, {'ranked': 2, 'steps': 54, 'num_players': 11}, {'ranked': 3, 'steps': 56, 'num_players': 3}, {'ranked': 4, 'steps': 58, 'num_players': 11}, {'ranked': 5, 'steps': 60, 'num_players': 12}, {'ranked': 6, 'steps': 62, 'num_players': 2}, {'ranked': 7, 'steps': 64, 'num_players': 1}, {'ranked': 8, 'steps': 66, 'num_players': 3}, {'ranked': 9, 'steps': 68, 'num_players': 2}, {'ranked': 10, 'steps': 70, 'num_players': 2}]",64,52,0.6233766233766234,"[52, 52, 52, 52, 52, 52, 52, 52, 52, 52, 52, 52, 52, 52, 52, 52, 52, 52, 52, 52, 52, 54, 54, 54, 54, 54, 54, 54, 54, 54, 54, 54, 56, 56, 56, 58, 58, 58, 58, 58, 58, 58, 58, 58, 58, 58, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 62, 62, 64, 66, 66, 66, 68, 68, 70, 70]",0.01948051948051948,0.01948051948051948,1.0,0.0,0.0,low,hard,long
Sokogen-990602-Levels,68,8,7,"['  ####', '###  ###', '#  . . #', '# #.$# #', '#@$  $ #', '###  ###', '  ####']",3,3,0,106,65,53,63,"[{'ranked': 1, 'steps': 63, 'num_players': 24}, {'ranked': 2, 'steps': 67, 'num_players': 1}, {'ranked': 3, 'steps': 71, 'num_players': 10}, {'ranked': 4, 'steps': 73, 'num_players': 3}, {'ranked': 5, 'steps': 75, 'num_players': 1}, {'ranked': 6, 'steps': 77, 'num_players': 5}, {'ranked': 7, 'steps': 81, 'num_players': 1}, {'ranked': 8, 'steps': 83, 'num_players': 2}, {'ranked': 9, 'steps': 87, 'num_players': 1}, {'ranked': 10, 'steps': 89, 'num_players': 1}]",56,63,0.6132075471698113,"[63, 63, 63, 63, 63, 63, 63, 63, 63, 63, 63, 63, 63, 63, 63, 63, 63, 63, 63, 63, 63, 63, 63, 63, 67, 71, 71, 71, 71, 71, 71, 71, 71, 71, 71, 73, 73, 73, 75, 77, 77, 77, 77, 77, 81, 83, 83, 87, 89]",0.02830188679245283,0.02830188679245283,1.0,0.0,0.0,low,hard,long
Sokogen-990602-Levels,69,9,7,"['  #####', '  #@  #', '### # ###', '#  .$*$ #', '# #   # #', '#  .#   #', '#########']",3,4,0,104,70,53,75,"[{'ranked': 1, 'steps': 75, 'num_players': 30}, {'ranked': 2, 'steps': 77, 'num_players': 11}, {'ranked': 3, 'steps': 79, 'num_players': 3}, {'ranked': 4, 'steps': 81, 'num_players': 2}, {'ranked': 5, 'steps': 85, 'num_players': 2}, {'ranked': 6, 'steps': 87, 'num_players': 3}, {'ranked': 7, 'steps': 89, 'num_players': 1}, {'ranked': 8, 'steps': 91, 'num_players': 3}, {'ranked': 9, 'steps': 93, 'num_players': 2}, {'ranked': 10, 'steps': 95, 'num_players': 1}]",63,75,0.6730769230769231,"[75, 75, 75, 75, 75, 75, 75, 75, 75, 75, 75, 75, 75, 75, 75, 75, 75, 75, 75, 75, 75, 75, 75, 75, 75, 75, 75, 75, 75, 75, 77, 77, 77, 77, 77, 77, 77, 77, 77, 77, 77, 79, 79, 79, 81, 81, 85, 85, 87, 87, 87, 89, 91, 91, 91, 93, 93, 95]",0.038461538461538464,0.038461538461538464,1.0,0.0,0.0,high,hard,long
